Study,Authors,Year..online.,Year..print.,Title,Journal,Pub.year.IF,X2017.IF,Average.n,Effect.type,Species,Climate..FishBase.,Env.cue.stimulus.,Cue.stimulus.type,Behavioural.metric,Life.stage,ctrl.n,ctrl.mean,ctrl.sd,oa.n,oa.mean,oa.sd,lnRR,lnRR_var
a87,Andrade et al,2018,2018,Behavioral responses of a coastal flatfish to predation-associated cues and elevated CO2,J Sea Res,1.729,1.729,36,No,Citharichthys stigmaeus,Subtrop,No,-,"Posture, first feeding, post, Mid CO2",Juvenile,36,1.689,1.08,36,1.418,0.918,-0.17488920971572736,0.02299965274771897
a87,Andrade et al,2018,2018,Behavioral responses of a coastal flatfish to predation-associated cues and elevated CO2,J Sea Res,1.729,1.729,36,No,Citharichthys stigmaeus,Subtrop,No,-,"Posture, first feeding, post, High CO2",Juvenile,36,1.689,1.08,36,1.893,0.846,0.1140262344015228,0.016905584516910675
a87,Andrade et al,2018,2018,Behavioral responses of a coastal flatfish to predation-associated cues and elevated CO2,J Sea Res,1.729,1.729,36,No,Citharichthys stigmaeus,Subtrop,No,-,"Posture, DS response, pre, Mid CO2",Juvenile,36,1.371,1.272,36,1.195,0.87,-0.13739421519670333,0.03863408055032232
a87,Andrade et al,2018,2018,Behavioral responses of a coastal flatfish to predation-associated cues and elevated CO2,J Sea Res,1.729,1.729,36,No,Citharichthys stigmaeus,Subtrop,No,-,"Posture, DS response, pre, High CO2",Juvenile,36,1.371,1.272,36,1.324,0.918,-0.034882943065360834,0.037264811184484756
a87,Andrade et al,2018,2018,Behavioral responses of a coastal flatfish to predation-associated cues and elevated CO2,J Sea Res,1.729,1.729,36,No,Citharichthys stigmaeus,Subtrop,Yes,Predator,"Posture, DS response, cue, Mid CO2",Juvenile,36,1.799,1.224,36,1.422,1.008,-0.23516662358734697,0.026816605072034365
a87,Andrade et al,2018,2018,Behavioral responses of a coastal flatfish to predation-associated cues and elevated CO2,J Sea Res,1.729,1.729,36,No,Citharichthys stigmaeus,Subtrop,Yes,Predator,"Posture, DS response, cue, High CO2",Juvenile,36,1.799,1.224,36,1.673,0.918,-0.0726125329637091,0.021222284154307415
a87,Andrade et al,2018,2018,Behavioral responses of a coastal flatfish to predation-associated cues and elevated CO2,J Sea Res,1.729,1.729,36,No,Citharichthys stigmaeus,Subtrop,Yes,Food,"Posture, DS response, feed, Mid CO2",Juvenile,36,2.241,0.894,36,2.022,0.942,-0.10283507422051039,0.010449562438605843
a87,Andrade et al,2018,2018,Behavioral responses of a coastal flatfish to predation-associated cues and elevated CO2,J Sea Res,1.729,1.729,36,No,Citharichthys stigmaeus,Subtrop,Yes,Food,"Posture, DS response, feed, High CO2",Juvenile,36,2.241,0.894,36,2.241,0.726,0,0.007336002744678948
a87,Andrade et al,2018,2018,Behavioral responses of a coastal flatfish to predation-associated cues and elevated CO2,J Sea Res,1.729,1.729,36,No,Citharichthys stigmaeus,Subtrop,No,-,"Posture, DS response, post, Mid CO2",Juvenile,36,1.763,1.08,36,1.548,0.99,-0.13005312824819767,0.021785389922848827
a87,Andrade et al,2018,2018,Behavioral responses of a coastal flatfish to predation-associated cues and elevated CO2,J Sea Res,1.729,1.729,36,No,Citharichthys stigmaeus,Subtrop,No,-,"Posture, DS response, post, High CO2",Juvenile,36,1.763,1.08,36,1.834,0.75,0.03948247041854012,0.01506952486073412
a87,Andrade et al,2018,2018,Behavioral responses of a coastal flatfish to predation-associated cues and elevated CO2,J Sea Res,1.729,1.729,36,No,Citharichthys stigmaeus,Subtrop,No,-,"Posture, post DS response, pre, Mid CO2",Juvenile,36,1.207,1.248,36,0.889,1.104,-0.3057959855836269,0.07253525903917402
a87,Andrade et al,2018,2018,Behavioral responses of a coastal flatfish to predation-associated cues and elevated CO2,J Sea Res,1.729,1.729,36,No,Citharichthys stigmaeus,Subtrop,No,-,"Posture, post DS response, pre, High CO2",Juvenile,36,1.207,1.248,36,1.285,1.08,0.06262077623178854,0.04931876522034019
a87,Andrade et al,2018,2018,Behavioral responses of a coastal flatfish to predation-associated cues and elevated CO2,J Sea Res,1.729,1.729,36,No,Citharichthys stigmaeus,Subtrop,Yes,Predator,"Posture, post DS response, cue, Mid CO2",Juvenile,36,1.14,1.224,36,0.788,1.2,-0.36928545153066195,0.09644020802496836
a87,Andrade et al,2018,2018,Behavioral responses of a coastal flatfish to predation-associated cues and elevated CO2,J Sea Res,1.729,1.729,36,No,Citharichthys stigmaeus,Subtrop,Yes,Predator,"Posture, post DS response, cue, High CO2",Juvenile,36,1.14,1.224,36,1.234,1.032,0.07923266307679201,0.0514500926512971
a87,Andrade et al,2018,2018,Behavioral responses of a coastal flatfish to predation-associated cues and elevated CO2,J Sea Res,1.729,1.729,36,No,Citharichthys stigmaeus,Subtrop,Yes,Food,"Posture, post DS response, feed, Mid CO2",Juvenile,36,2.089,1.248,36,1.838,1.08,-0.12800745864093332,0.0195048014663291
a87,Andrade et al,2018,2018,Behavioral responses of a coastal flatfish to predation-associated cues and elevated CO2,J Sea Res,1.729,1.729,36,No,Citharichthys stigmaeus,Subtrop,Yes,Food,"Posture, post DS response, feed, High CO2",Juvenile,36,2.089,1.248,36,1.955,0.894,-0.0662952891370996,0.015722720868406894
a87,Andrade et al,2018,2018,Behavioral responses of a coastal flatfish to predation-associated cues and elevated CO2,J Sea Res,1.729,1.729,36,No,Citharichthys stigmaeus,Subtrop,No,-,"Posture, post DS response, post, Mid CO2",Juvenile,36,1.791,1.176,36,1.701,1.056,-0.051557809664849893,0.02268199365684496
a87,Andrade et al,2018,2018,Behavioral responses of a coastal flatfish to predation-associated cues and elevated CO2,J Sea Res,1.729,1.729,36,No,Citharichthys stigmaeus,Subtrop,No,-,"Posture, post DS response, post, High CO2",Juvenile,36,1.791,1.176,36,1.771,0.942,-0.0112297642778782,0.019835160845843088
a87,Andrade et al,2018,2018,Behavioral responses of a coastal flatfish to predation-associated cues and elevated CO2,J Sea Res,1.729,1.729,36,No,Citharichthys stigmaeus,Subtrop,Yes,Food,"Feeding strikes, baseline, Mid CO2",Juvenile,36,1.807,2.976,36,1.999,3.072,0.10097904390817171,0.14094530322895601
a87,Andrade et al,2018,2018,Behavioral responses of a coastal flatfish to predation-associated cues and elevated CO2,J Sea Res,1.729,1.729,36,No,Citharichthys stigmaeus,Subtrop,Yes,Food,"Feeding strikes, baseline, High CO2",Juvenile,36,1.807,2.976,36,1.663,3.264,-0.0830448113993007,0.18235099213496042
a87,Andrade et al,2018,2018,Behavioral responses of a coastal flatfish to predation-associated cues and elevated CO2,J Sea Res,1.729,1.729,36,No,Citharichthys stigmaeus,Subtrop,Yes,Food,"Feeding strikes, first feeding, Mid CO2",Juvenile,36,5.133,3.936,36,4.27,4.896,-0.1840764563376331,0.052852447993487636
a87,Andrade et al,2018,2018,Behavioral responses of a coastal flatfish to predation-associated cues and elevated CO2,J Sea Res,1.729,1.729,36,No,Citharichthys stigmaeus,Subtrop,Yes,Food,"Feeding strikes, first feeding, High CO2",Juvenile,36,5.133,3.936,36,4.829,3.84,-0.06105087668676135,0.03389786362597956
a87,Andrade et al,2018,2018,Behavioral responses of a coastal flatfish to predation-associated cues and elevated CO2,J Sea Res,1.729,1.729,36,No,Citharichthys stigmaeus,Subtrop,Yes,Predator + food,"Feeding strikes, DS response, Mid CO2",Juvenile,36,5.293,3.936,36,5.261,4.128,-0.006064070127180336,0.03246218724595816
a87,Andrade et al,2018,2018,Behavioral responses of a coastal flatfish to predation-associated cues and elevated CO2,J Sea Res,1.729,1.729,36,No,Citharichthys stigmaeus,Subtrop,Yes,Predator + food,"Feeding strikes, DS response, High CO2",Juvenile,36,5.293,3.936,36,5.485,3.36,0.03563190085134312,0.02578416957328863
a87,Andrade et al,2018,2018,Behavioral responses of a coastal flatfish to predation-associated cues and elevated CO2,J Sea Res,1.729,1.729,36,No,Citharichthys stigmaeus,Subtrop,Yes,Food,"Feeding strikes, post DS response, Mid CO2",Juvenile,36,7.868,5.28,36,6.604,5.658,-0.17512837446893104,0.032899030507067495
a87,Andrade et al,2018,2018,Behavioral responses of a coastal flatfish to predation-associated cues and elevated CO2,J Sea Res,1.729,1.729,36,No,Citharichthys stigmaeus,Subtrop,Yes,Food,"Feeding strikes, post DS response, High CO2",Juvenile,36,7.868,5.28,36,6.205,4.512,-0.2374484818702422,0.02719704772118496
a88,Jiahuan et al,2018,2018,"Ocean Acidification Impairs Foraging Behavior by Interfering With Olfactory Neural Signal Transduction in Black Sea Bream, Acanthopagrus schlegelii",Front Mar Sci,-,-,15,Strong,Acanthopagrus schlegelii,Subtrop,Yes,Food,"Curvilinear velocity, mid CO2",Larvae,15,0.247,0.0116,15,0.195,0.0465,-0.2363887780642304,0.003937965436793478
a88,Jiahuan et al,2018,2018,"Ocean Acidification Impairs Foraging Behavior by Interfering With Olfactory Neural Signal Transduction in Black Sea Bream, Acanthopagrus schlegelii",Front Mar Sci,-,-,15,Strong,Acanthopagrus schlegelii,Subtrop,Yes,Food,"Curvilinear velocity, high CO2",Larvae,15,0.247,0.0116,15,0.16,0.0155,-0.4342145213941503,7.726894567638927e-4
a88,Jiahuan et al,2018,2018,"Ocean Acidification Impairs Foraging Behavior by Interfering With Olfactory Neural Signal Transduction in Black Sea Bream, Acanthopagrus schlegelii",Front Mar Sci,-,-,15,Strong,Acanthopagrus schlegelii,Subtrop,Yes,Food,"Response time, mid CO2",Larvae,15,6.029,2.5252,15,12.043,3.0868,0.6919024187710743,0.01607507694870534
a88,Jiahuan et al,2018,2018,"Ocean Acidification Impairs Foraging Behavior by Interfering With Olfactory Neural Signal Transduction in Black Sea Bream, Acanthopagrus schlegelii",Front Mar Sci,-,-,15,Strong,Acanthopagrus schlegelii,Subtrop,Yes,Food,"Response time, high CO2",Larvae,15,6.029,2.5252,15,14,9.8219,0.8424761701079903,0.04450808585072083
a88,Jiahuan et al,2018,2018,"Ocean Acidification Impairs Foraging Behavior by Interfering With Olfactory Neural Signal Transduction in Black Sea Bream, Acanthopagrus schlegelii",Front Mar Sci,-,-,15,Strong,Acanthopagrus schlegelii,Subtrop,Yes,Food,"Linearity of swimming path, mid CO2",Larvae,15,0.854,0.1433,15,0.726,0.1898,-0.16238117896377383,0.006433554939342431
a88,Jiahuan et al,2018,2018,"Ocean Acidification Impairs Foraging Behavior by Interfering With Olfactory Neural Signal Transduction in Black Sea Bream, Acanthopagrus schlegelii",Front Mar Sci,-,-,15,Strong,Acanthopagrus schlegelii,Subtrop,Yes,Food,"Linearity of swimming path, high CO2",Larvae,15,0.854,0.1433,15,0.52,0.1317,-0.4961023822130968,0.006153444779155045
a88,Jiahuan et al,2018,2018,"Ocean Acidification Impairs Foraging Behavior by Interfering With Olfactory Neural Signal Transduction in Black Sea Bream, Acanthopagrus schlegelii",Front Mar Sci,-,-,15,Strong,Acanthopagrus schlegelii,Subtrop,Yes,Food,"Wobble of swimming path, mid CO2",Larvae,15,1.144,0.2556,15,1.377,0.3021,0.1853763267889117,0.006536759750244224
a88,Jiahuan et al,2018,2018,"Ocean Acidification Impairs Foraging Behavior by Interfering With Olfactory Neural Signal Transduction in Black Sea Bream, Acanthopagrus schlegelii",Front Mar Sci,-,-,15,Strong,Acanthopagrus schlegelii,Subtrop,Yes,Food,"Wobble of swimming path, high CO2",Larvae,15,1.144,0.2556,15,1.946,0.6739,0.5312450908062072,0.011322879659670814
a88,Jiahuan et al,2018,2018,"Ocean Acidification Impairs Foraging Behavior by Interfering With Olfactory Neural Signal Transduction in Black Sea Bream, Acanthopagrus schlegelii",Front Mar Sci,-,-,15,Strong,Acanthopagrus schlegelii,Subtrop,Yes,Food,"Latency time, mid CO2",Larvae,15,0.471,0.4996,15,0.657,0.3331,0.33282592446819287,0.09214542836062876
a88,Jiahuan et al,2018,2018,"Ocean Acidification Impairs Foraging Behavior by Interfering With Olfactory Neural Signal Transduction in Black Sea Bream, Acanthopagrus schlegelii",Front Mar Sci,-,-,15,Strong,Acanthopagrus schlegelii,Subtrop,Yes,Food,"Latency time, high CO2",Larvae,15,0.471,0.4996,15,2.171,1.6034,1.528085075861874,0.11137282623628617
a89,Borges et al.,2019,2019,Ocean warming and acidification may challenge the riverward migration of glass eels,Biol Lett,3.345,3.345,8,Weak,Anguilla anguilla,Temp,Yes,Habitat,"Proportion exhibiting migratory response, Geo test",Larvae,8,0.2059,0.0882,8,0.228,0.1596,0.10195501492069703,0.08418688779357661
a89,Borges et al.,2019,2019,Ocean warming and acidification may challenge the riverward migration of glass eels,Biol Lett,3.345,3.345,8,Weak,Anguilla anguilla,Temp,Yes,Habitat,"Number chose the kitasato with cue, Geo test",Larvae,8,1.625,0.9169,8,1.125,1.3562,-0.3677247801253174,0.2214538451428154
a89,Borges et al.,2019,2019,Ocean warming and acidification may challenge the riverward migration of glass eels,Biol Lett,3.345,3.345,8,Weak,Anguilla anguilla,Temp,Yes,Habitat,"Proportion exhibiting migratory response, FW test",Larvae,8,0.3514,0.125,8,0.3742,0.1495,0.06286523808699246,0.035769014079766674
a89,Borges et al.,2019,2019,Ocean warming and acidification may challenge the riverward migration of glass eels,Biol Lett,3.345,3.345,8,Weak,Anguilla anguilla,Temp,Yes,Habitat,"Number chose the kitasato with cue, FW test",Larvae,8,3.75,2.121,8,3.125,2.1671,-0.1823215567939546,0.10010084684800001
a90,Hurst et al,2019,2019,"Elevated CO2 alters behavior, growth, and lipid composition of Pacific cod larvae",Mar Environ Res,3.159,3.159,66,Weak,Gadus macrocephalus,Boreal,Yes,Light,"Tank position, mid CO2, top figure panel, time 0",Larvae,66,4.038,1.4786,66,3.646,1.3648,-0.10211884363417457,0.004154590124687258
a90,Hurst et al,2019,2019,"Elevated CO2 alters behavior, growth, and lipid composition of Pacific cod larvae",Mar Environ Res,3.159,3.159,66,Weak,Gadus macrocephalus,Boreal,Yes,Light,"Tank position, mid CO2, top figure panel, time 1",Larvae,66,5.83,2.6159,66,6.544,1.706,0.11553159893804482,0.004080171064762551
a90,Hurst et al,2019,2019,"Elevated CO2 alters behavior, growth, and lipid composition of Pacific cod larvae",Mar Environ Res,3.159,3.159,66,Weak,Gadus macrocephalus,Boreal,Yes,Light,"Tank position, mid CO2, top figure panel, time 2",Larvae,66,6.047,2.7297,66,7.188,1.3648,0.17285068763023673,0.003633725920922996
a90,Hurst et al,2019,2019,"Elevated CO2 alters behavior, growth, and lipid composition of Pacific cod larvae",Mar Environ Res,3.159,3.159,66,Weak,Gadus macrocephalus,Boreal,Yes,Light,"Tank position, mid CO2, top figure panel, time 3",Larvae,66,6.254,3.2984,66,7.216,1.3648,0.1430795237246731,0.004756510887693587
a90,Hurst et al,2019,2019,"Elevated CO2 alters behavior, growth, and lipid composition of Pacific cod larvae",Mar Environ Res,3.159,3.159,66,Weak,Gadus macrocephalus,Boreal,Yes,Light,"Tank position, mid CO2, top figure panel, time 4",Larvae,66,6.609,3.7533,66,7.16,1.3648,0.08007762448423843,0.005437162288404724
a90,Hurst et al,2019,2019,"Elevated CO2 alters behavior, growth, and lipid composition of Pacific cod larvae",Mar Environ Res,3.159,3.159,66,Weak,Gadus macrocephalus,Boreal,Yes,Light,"Tank position, mid CO2, top figure panel, time 5",Larvae,66,4.686,2.161,66,3.492,1.4786,-0.2941047021082482,0.005938758886528934
a90,Hurst et al,2019,2019,"Elevated CO2 alters behavior, growth, and lipid composition of Pacific cod larvae",Mar Environ Res,3.159,3.159,66,Weak,Gadus macrocephalus,Boreal,Yes,Light,"Tank position, mid CO2, top figure panel, time 6",Larvae,66,3.646,2.6159,66,2.498,1.5923,-0.37814026455308525,0.013955785729836991
a90,Hurst et al,2019,2019,"Elevated CO2 alters behavior, growth, and lipid composition of Pacific cod larvae",Mar Environ Res,3.159,3.159,66,Weak,Gadus macrocephalus,Boreal,Yes,Light,"Tank position, mid CO2, top figure panel, time 7",Larvae,66,3.114,2.9571,66,2.232,1.5923,-0.33301002889274195,0.021374271301133767
a90,Hurst et al,2019,2019,"Elevated CO2 alters behavior, growth, and lipid composition of Pacific cod larvae",Mar Environ Res,3.159,3.159,66,Weak,Gadus macrocephalus,Boreal,Yes,Light,"Tank position, mid CO2, top figure panel, time 8",Larvae,66,2.75,3.1846,66,2.078,1.706,-0.2801950190014444,0.030531199892265916
a90,Hurst et al,2019,2019,"Elevated CO2 alters behavior, growth, and lipid composition of Pacific cod larvae",Mar Environ Res,3.159,3.159,66,Weak,Gadus macrocephalus,Boreal,Yes,Light,"Tank position, high CO2, top figure panel, time 0",Larvae,66,4.038,1.4786,66,3.646,1.3648,-0.10211884363417457,0.004154590124687258
a90,Hurst et al,2019,2019,"Elevated CO2 alters behavior, growth, and lipid composition of Pacific cod larvae",Mar Environ Res,3.159,3.159,66,Weak,Gadus macrocephalus,Boreal,Yes,Light,"Tank position, high CO2, top figure panel, time 1",Larvae,66,5.83,2.6159,66,6.334,1.3648,0.08291494775404688,0.003753888852405081
a90,Hurst et al,2019,2019,"Elevated CO2 alters behavior, growth, and lipid composition of Pacific cod larvae",Mar Environ Res,3.159,3.159,66,Weak,Gadus macrocephalus,Boreal,Yes,Light,"Tank position, high CO2, top figure panel, time 2",Larvae,66,6.047,2.7297,66,6.747,1.706,0.10953568035421243,0.00405620047365977
a90,Hurst et al,2019,2019,"Elevated CO2 alters behavior, growth, and lipid composition of Pacific cod larvae",Mar Environ Res,3.159,3.159,66,Weak,Gadus macrocephalus,Boreal,Yes,Light,"Tank position, high CO2, top figure panel, time 3",Larvae,66,6.254,3.2984,66,6.999,1.5923,0.11254602267175304,0.004998721389074048
a90,Hurst et al,2019,2019,"Elevated CO2 alters behavior, growth, and lipid composition of Pacific cod larvae",Mar Environ Res,3.159,3.159,66,Weak,Gadus macrocephalus,Boreal,Yes,Light,"Tank position, high CO2, top figure panel, time 4",Larvae,66,6.609,3.7533,66,7.055,1.3648,0.06530422881646161,0.005453670885729146
a90,Hurst et al,2019,2019,"Elevated CO2 alters behavior, growth, and lipid composition of Pacific cod larvae",Mar Environ Res,3.159,3.159,66,Weak,Gadus macrocephalus,Boreal,Yes,Light,"Tank position, high CO2, top figure panel, time 5",Larvae,66,4.686,2.161,66,4.112,1.4786,-0.13066981193273983,0.005181339208889062
a90,Hurst et al,2019,2019,"Elevated CO2 alters behavior, growth, and lipid composition of Pacific cod larvae",Mar Environ Res,3.159,3.159,66,Weak,Gadus macrocephalus,Boreal,Yes,Light,"Tank position, high CO2, top figure panel, time 6",Larvae,66,3.646,2.6159,66,2.908,1.706,-0.22616511658519842,0.013014120348333706
a90,Hurst et al,2019,2019,"Elevated CO2 alters behavior, growth, and lipid composition of Pacific cod larvae",Mar Environ Res,3.159,3.159,66,Weak,Gadus macrocephalus,Boreal,Yes,Light,"Tank position, high CO2, top figure panel, time 7",Larvae,66,3.114,2.9571,66,2.542,1.706,-0.20295690064454439,0.02048752831618054
a90,Hurst et al,2019,2019,"Elevated CO2 alters behavior, growth, and lipid composition of Pacific cod larvae",Mar Environ Res,3.159,3.159,66,Weak,Gadus macrocephalus,Boreal,Yes,Light,"Tank position, high CO2, top figure panel, time 8",Larvae,66,2.75,3.1846,66,2.149,1.706,-0.24659829401810646,0.029867547296743194
